model_num,model_class,C,class_weight,dual,fit_intercept,intercept_scaling,l1_ratio,max_iter,multi_class,n_jobs,penalty,random_state,solver,tol,verbose,warm_start,fold,time_train,model_size,time_pred,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test
693.0,LogisticRegression,0.5,,True,False,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.00845177,1632.0,0.00210519,0.78422222,0.85510041,0.8068346,0.90952381,0.70068783,0.749,0.83138052,0.78597566,0.88428571,0.65880952
694.0,LogisticRegression,0.5,balanced,True,False,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.00786793,1642.0,0.00209239,0.74788889,0.80427231,0.88062795,0.74015873,0.75304233,0.713,0.77735116,0.84808157,0.72,0.70833333
695.0,LogisticRegression,0.5,balanced,True,False,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.01175246,1642.0,0.00207181,0.74788889,0.80423665,0.88076991,0.74,0.75314815,0.713,0.77735116,0.84808157,0.72,0.70833333
696.0,LogisticRegression,1.0,,True,True,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.02151828,1661.0,0.00201197,0.78622222,0.85533783,0.81258969,0.90285714,0.70846561,0.753,0.83245176,0.79297406,0.87857143,0.66928571
697.0,LogisticRegression,1.0,,True,True,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.014113,1661.0,0.00204952,0.78622222,0.85533783,0.81258969,0.90285714,0.70846561,0.752,0.83162801,0.79268577,0.87714286,0.66857143
698.0,LogisticRegression,1.0,balanced,True,True,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.011745,1671.0,0.00202336,0.75077778,0.80623467,0.8842237,0.74095238,0.75732804,0.712,0.77519757,0.84964611,0.71571429,0.70952381
699.0,LogisticRegression,1.0,balanced,True,True,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.01175311,1671.0,0.00207272,0.75088889,0.80637038,0.88409965,0.74126984,0.75730159,0.712,0.77519757,0.84964611,0.71571429,0.70952381
500.0,LogisticRegression,0.5,,False,False,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.13384602,1666.0,0.00224333,0.78433334,0.85518502,0.80686023,0.90968254,0.7007672,0.75,0.83195323,0.78698832,0.88428571,0.66047619
501.0,LogisticRegression,0.5,,False,False,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.01471758,1632.0,0.00206134,0.78444444,0.85526873,0.80688513,0.90984127,0.70084656,0.75,0.8321207,0.78612802,0.88571428,0.65952381
502.0,LogisticRegression,0.5,,False,False,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.04858844,1655.0,0.00615373,0.78477778,0.85550595,0.80705958,0.91015873,0.70119048,0.75,0.83221857,0.78642145,0.88571428,0.65952381
503.0,LogisticRegression,0.5,,False,False,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.04673352,1656.0,0.00420892,0.78422222,0.85507808,0.80691918,0.90936508,0.70079365,0.749,0.83135765,0.78591663,0.88428571,0.65880952
504.0,LogisticRegression,0.5,,False,False,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.01183803,1632.0,0.00196655,0.78444444,0.85526873,0.80688513,0.90984127,0.70084656,0.75,0.8321207,0.78612802,0.88571428,0.65952381
505.0,LogisticRegression,0.5,,False,False,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.04127173,1655.0,0.0020781,0.78477778,0.85556785,0.80680159,0.91063492,0.70087302,0.749,0.83164919,0.78530642,0.88571428,0.65785714
506.0,LogisticRegression,0.5,,False,False,1,,100,deprecated,,l2,21,saga,0.01,0,False,4.5,0.02917242,1656.0,0.00491683,0.78522222,0.85582603,0.80725618,0.91063492,0.70161376,0.748,0.8308849,0.78510783,0.88428571,0.65714286
507.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l2,,lbfgs,0.01,0,False,4.5,0.00934825,1666.0,0.00205843,0.73977778,0.7969475,0.87795839,0.72968254,0.74650794,0.72,0.78179238,0.85631246,0.72142857,0.71904762
508.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l2,,newton-cg,0.01,0,False,4.5,0.0065577,1670.0,0.00210118,0.736,0.79399346,0.87468863,0.72698413,0.74201058,0.708,0.77231824,0.8472545,0.71142857,0.70571429
509.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.05555949,1676.0,0.00199773,0.74733333,0.80364996,0.88093843,0.73888889,0.75296296,0.714,0.7782421,0.84837556,0.72142857,0.70904762
510.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.00858266,1642.0,0.00205443,0.74822222,0.80448108,0.88112787,0.74015873,0.75359788,0.713,0.77735116,0.84808157,0.72,0.70833333
511.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.02759469,1665.0,0.00211482,0.74811111,0.80441148,0.88095692,0.74015873,0.7534127,0.713,0.77735116,0.84808157,0.72,0.70833333
512.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.02197318,1666.0,0.00211112,0.74722222,0.80365471,0.88049378,0.73920635,0.75256614,0.712,0.77649429,0.84784013,0.71857143,0.70761905
513.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.00668714,1642.0,0.00214469,0.74822222,0.80448108,0.88112787,0.74015873,0.75359788,0.713,0.77735116,0.84808157,0.72,0.70833333
514.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.02649558,1665.0,0.00216315,0.74777778,0.80417749,0.88060901,0.74,0.75296296,0.712,0.77649429,0.84784013,0.71857143,0.70761905
515.0,LogisticRegression,0.5,balanced,False,False,1,,100,deprecated,,l2,21,saga,0.01,0,False,4.5,0.01982574,1666.0,0.00217962,0.747,0.80354702,0.88001935,0.73936508,0.75208995,0.712,0.77649429,0.84784013,0.71857143,0.70761905
516.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,,lbfgs,0.01,0,False,4.5,0.00626893,1656.0,0.00213795,0.76588889,0.84154496,0.79965326,0.88809524,0.68441799,0.736,0.82082684,0.78309643,0.86428572,0.65047619
517.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,,newton-cg,0.01,0,False,4.5,0.01054618,1660.0,0.00238881,0.78588889,0.8550539,0.81259184,0.90222222,0.70833333,0.757,0.83640137,0.79278374,0.88714286,0.6702381
518.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.20239689,1666.0,0.00203953,0.78555556,0.85482212,0.81243149,0.90190476,0.70798942,0.753,0.83293416,0.79154594,0.88142857,0.66738095
519.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.01060367,1661.0,0.00205152,0.78655556,0.85557395,0.81275885,0.9031746,0.70880952,0.753,0.83246212,0.7928989,0.87857143,0.66928571
520.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.03156068,1655.0,0.00219066,0.78577778,0.85495056,0.81267092,0.90190476,0.70835979,0.754,0.83368009,0.79174632,0.88285714,0.66809524
521.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.03791494,1656.0,0.00401096,0.78544444,0.8547796,0.81222347,0.90206349,0.70769841,0.753,0.83270955,0.79233333,0.88,0.66833333
522.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.01262546,1661.0,0.00402625,0.78655556,0.85557395,0.81275885,0.9031746,0.70880952,0.753,0.83246212,0.7928989,0.87857143,0.66928571
523.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.05168355,1655.0,0.0020436,0.78433333,0.85400692,0.81160019,0.90111111,0.70648148,0.75,0.83056936,0.79069207,0.87714286,0.66523809
524.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,l2,21,saga,0.01,0,False,4.5,0.03076665,1656.0,0.00217099,0.78522222,0.85454262,0.81244067,0.90126984,0.70785714,0.752,0.8318858,0.79204504,0.87857143,0.66761905
525.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,,lbfgs,0.01,0,False,4.5,0.00692482,1666.0,0.0021616,0.74033333,0.79731791,0.87880129,0.72968254,0.74743386,0.717,0.77911359,0.85586373,0.71714286,0.71690476
526.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,,newton-cg,0.01,0,False,4.5,0.00703111,1670.0,0.00213602,0.73977778,0.79712165,0.87720814,0.73047619,0.74597884,0.711,0.77569184,0.84701207,0.71714286,0.70690476
527.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.10007503,1676.0,0.00207174,0.74977778,0.80480315,0.88624284,0.73714286,0.75820106,0.712,0.77392956,0.85582003,0.70857143,0.71428572
528.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.00896356,1671.0,0.00212591,0.75088889,0.80633243,0.8842511,0.74111111,0.75740741,0.712,0.77519757,0.84964611,0.71571429,0.70952381
529.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.03165264,1665.0,0.00220306,0.75022222,0.80524873,0.8861741,0.73793651,0.7584127,0.715,0.77660013,0.85652985,0.71285714,0.71642857
530.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.02976682,1666.0,0.00214357,0.74944444,0.80490498,0.88441461,0.73857143,0.75669312,0.713,0.77536689,0.85339184,0.71285714,0.71309524
531.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.00770109,1671.0,0.00506608,0.75088889,0.80633243,0.8842511,0.74111111,0.75740741,0.712,0.77519757,0.84964611,0.71571429,0.70952381
532.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.04272766,1665.0,0.00414262,0.75066667,0.80582659,0.88554441,0.73936508,0.75820106,0.717,0.77898723,0.85585155,0.71714286,0.71690476
533.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,l2,21,saga,0.01,0,False,4.5,0.0238019,1666.0,0.00219829,0.75,0.80524883,0.88525454,0.73857143,0.75761905,0.713,0.77503655,0.85465762,0.71142857,0.71404762
534.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,,lbfgs,0.01,0,False,4.5,0.00618904,1656.0,0.0024276,0.76077778,0.83929604,0.79219229,0.89238095,0.67304233,0.737,0.82363511,0.77738536,0.87714286,0.64357143
535.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,,newton-cg,0.01,0,False,4.5,0.00754037,1660.0,0.00217626,0.78622222,0.85542261,0.81223468,0.90349206,0.70804233,0.754,0.83493427,0.7887624,0.88857143,0.66428572
536.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.11932995,1666.0,0.00221925,0.78722222,0.85604676,0.81310165,0.90380952,0.70949735,0.753,0.83248471,0.79246548,0.87857143,0.66928571
537.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.00684905,1632.0,0.00326669,0.78755556,0.856282,0.81327012,0.90412698,0.70984127,0.751,0.83097554,0.79197723,0.87571429,0.66785714
538.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.05012982,1655.0,0.00424974,0.78777778,0.85645363,0.81331292,0.90444444,0.71,0.755,0.83389596,0.79377288,0.88,0.67166667
539.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.04279208,1656.0,0.00416944,0.787,0.85591628,0.81286612,0.90380952,0.70912698,0.753,0.8324073,0.79330946,0.87714286,0.67023809
540.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.00662189,1632.0,0.00207455,0.78755556,0.856282,0.81327012,0.90412698,0.70984127,0.751,0.83097554,0.79197723,0.87571429,0.66785714
541.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.02588582,1655.0,0.00230334,0.78766667,0.85623673,0.81382788,0.90333333,0.71055556,0.751,0.83129468,0.79129337,0.87714286,0.66690476
542.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,l2,21,saga,0.01,0,False,4.5,0.02171273,1656.0,0.00237615,0.78666667,0.85563644,0.81288123,0.9031746,0.70899471,0.753,0.83228358,0.79325469,0.87714286,0.67023809
543.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,,lbfgs,0.01,0,False,4.5,0.00675416,1666.0,0.00214224,0.74144444,0.79873499,0.87747161,0.73301587,0.74706349,0.714,0.77705547,0.85101798,0.71714286,0.71190476
544.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,,newton-cg,0.01,0,False,4.5,0.00853782,1670.0,0.00203907,0.74033333,0.79773186,0.87688911,0.73174603,0.7460582,0.711,0.77498577,0.849498,0.71428571,0.70880952
545.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.14779258,1676.0,0.00217924,0.75011111,0.8059165,0.88281684,0.74142857,0.75589947,0.713,0.77616653,0.85147082,0.71571429,0.71119048
546.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.00909963,1642.0,0.00629065,0.75044444,0.80632814,0.8824366,0.74238095,0.75582011,0.716,0.77898285,0.85232526,0.72,0.71333333
547.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.03248856,1665.0,0.0021327,0.75111111,0.80713835,0.88172335,0.74428571,0.75566138,0.715,0.77842919,0.85084741,0.72,0.71166667
548.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.02631156,1666.0,0.00223422,0.75,0.80601805,0.8819224,0.74222222,0.75518518,0.713,0.77614623,0.85165024,0.71571428,0.71119048
549.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.00751827,1642.0,0.00235581,0.75044444,0.80632814,0.8824366,0.74238095,0.75582011,0.716,0.77898285,0.85232526,0.72,0.71333333
550.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.03273442,1665.0,0.0024333,0.75011111,0.80602081,0.88238467,0.74190476,0.75558201,0.715,0.77803297,0.85213729,0.71857143,0.71261905
551.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,l2,21,saga,0.01,0,False,4.5,0.02613704,1666.0,0.00216153,0.74988889,0.80578523,0.88248627,0.74142857,0.7555291,0.713,0.77614623,0.85165024,0.71571428,0.71119048
552.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,,lbfgs,0.01,0,False,4.5,0.00588474,1656.0,0.00215249,0.76622222,0.84151905,0.80076836,0.88666667,0.68592593,0.735,0.82001437,0.78281573,0.86285714,0.6497619
553.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,,newton-cg,0.01,0,False,4.5,0.00880847,1660.0,0.00226805,0.78644444,0.85500712,0.81471212,0.89952381,0.7110582,0.756,0.83537322,0.793292,0.88428571,0.67047619
554.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.22037113,1666.0,0.00212135,0.78666667,0.85524757,0.81450068,0.90031746,0.71089947,0.756,0.8343499,0.79493898,0.88,0.67333333
555.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.00670724,1661.0,0.00208366,0.78622222,0.85490129,0.81438957,0.89968254,0.71058201,0.756,0.83435486,0.79500577,0.88,0.67333333
556.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.05430491,1655.0,0.00225422,0.78611111,0.85483841,0.81427681,0.89968254,0.71039682,0.757,0.8350895,0.79517407,0.88142857,0.67404762
557.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.04141827,1656.0,0.00230687,0.78666667,0.85526574,0.81439861,0.90047619,0.71079365,0.757,0.83510753,0.79533,0.88142857,0.67404762
558.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.01022663,1661.0,0.00448759,0.78622222,0.85490129,0.81438957,0.89968254,0.71058201,0.756,0.83435486,0.79500577,0.88,0.67333333
559.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.04383559,1655.0,0.00251565,0.78588889,0.85473006,0.81394733,0.89984127,0.70992064,0.757,0.83498421,0.79510738,0.88142857,0.67404762
560.0,LogisticRegression,1.5,,False,True,1,,100,deprecated,,l2,21,saga,0.01,0,False,4.5,0.03273554,1656.0,0.00262256,0.78744445,0.85578618,0.81495962,0.90095238,0.71177249,0.755,0.83376156,0.79387338,0.88,0.67166667
561.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,,lbfgs,0.01,0,False,4.5,0.0090636,1666.0,0.00257831,0.74066667,0.79741306,0.87974112,0.72920635,0.74830688,0.72,0.78124537,0.85896133,0.71857143,0.72095238
562.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,,newton-cg,0.01,0,False,4.5,0.00959654,1670.0,0.00308099,0.74411111,0.8010632,0.87853715,0.73619048,0.74939153,0.713,0.77643479,0.85122426,0.71571429,0.71119048
563.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.09441876,1676.0,0.00417843,0.75177778,0.80648982,0.88736532,0.73920635,0.76015873,0.715,0.77734565,0.85377018,0.71571428,0.71452381
564.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.00793674,1671.0,0.00262387,0.752,0.80726749,0.88491154,0.74222222,0.75851852,0.713,0.7756838,0.85223408,0.71428571,0.71214286
565.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.05355496,1665.0,0.00387509,0.753,0.80772989,0.88716925,0.74142857,0.76071428,0.717,0.77926572,0.85404157,0.71857143,0.71595238
566.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.0677824,1666.0,0.00655456,0.75088889,0.80623976,0.88469661,0.74063492,0.75772487,0.716,0.77818743,0.85413466,0.71714286,0.7152381
567.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.01613789,1671.0,0.00652182,0.752,0.80726749,0.88491154,0.74222222,0.75851852,0.713,0.7756838,0.85223408,0.71428571,0.71214286
568.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.04141181,1665.0,0.00220704,0.75188889,0.80675484,0.88665889,0.74015873,0.759709,0.716,0.77825926,0.85377221,0.71714286,0.7152381
569.0,LogisticRegression,1.5,balanced,False,True,1,,100,deprecated,,l2,21,saga,0.01,0,False,4.5,0.02612157,1666.0,0.00224051,0.75055556,0.80586024,0.88492687,0.73984127,0.75769841,0.716,0.77826135,0.85411308,0.71714286,0.7152381
570.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,,lbfgs,0.01,0,False,4.5,0.00567296,1656.0,0.00230644,0.76144444,0.83945444,0.79360217,0.89095238,0.67510582,0.737,0.82344876,0.7782585,0.87571429,0.64452381
571.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,,newton-cg,0.01,0,False,4.5,0.00761936,1660.0,0.00214643,0.78588889,0.85483752,0.81350401,0.90063492,0.70939153,0.754,0.83449607,0.79033498,0.88571428,0.66619048
572.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.15880482,1666.0,0.00209324,0.78788889,0.85610442,0.81514762,0.90142857,0.71219577,0.754,0.83254332,0.79479294,0.87571429,0.67285714
573.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.00803595,1632.0,0.00211244,0.78777778,0.85601876,0.81511943,0.90126984,0.7121164,0.754,0.83261318,0.79476831,0.87571428,0.67285714
574.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.03631752,1655.0,0.00225651,0.78722222,0.85571655,0.81444887,0.90142857,0.71108466,0.751,0.83045585,0.79346379,0.87285714,0.6697619
575.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.0301301,1656.0,0.002493,0.78744444,0.85582511,0.8147733,0.90126984,0.71156085,0.755,0.83318163,0.79581069,0.87571428,0.67452381
576.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.01134303,1632.0,0.00437839,0.78777778,0.85601876,0.81511943,0.90126984,0.7121164,0.754,0.83261318,0.79476831,0.87571428,0.67285714
577.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.03734426,1655.0,0.00240598,0.78788889,0.8561038,0.81514785,0.90142857,0.71219577,0.753,0.83180264,0.7945671,0.87428571,0.67214286
578.0,LogisticRegression,1.5,,False,False,1,,100,deprecated,,l2,21,saga,0.01,0,False,4.5,0.0318444,1656.0,0.00229902,0.78766667,0.85599916,0.81483014,0.9015873,0.71171958,0.754,0.83261318,0.79476831,0.87571428,0.67285714
579.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l2,,lbfgs,0.01,0,False,4.5,0.00682259,1666.0,0.0022393,0.74288889,0.80022607,0.87717756,0.73571428,0.74767196,0.717,0.78014098,0.85167948,0.72142857,0.71404762
580.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l2,,newton-cg,0.01,0,False,4.5,0.00812299,1670.0,0.0022445,0.74255556,0.79987361,0.87706586,0.7352381,0.74743386,0.717,0.77925191,0.85588659,0.71714286,0.71690476
581.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.2242429,1676.0,0.00327775,0.75166667,0.80721954,0.88370563,0.74301587,0.75743386,0.714,0.7767337,0.85302023,0.71571429,0.71285714
582.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.02003927,1642.0,0.00873268,0.75177778,0.80735375,0.88358183,0.74333333,0.75740741,0.714,0.77707988,0.8517183,0.71714286,0.71190476
583.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.09885166,1665.0,0.00795913,0.75166667,0.807252,0.88356505,0.7431746,0.75732804,0.715,0.77804589,0.85202904,0.71857143,0.71261905
584.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.04761794,1666.0,0.00237384,0.75155556,0.80725538,0.88310236,0.74349206,0.75693122,0.711,0.77502747,0.84875585,0.71571429,0.70785714
585.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.00717516,1642.0,0.00440655,0.75177778,0.80735375,0.88358183,0.74333333,0.75740741,0.714,0.77707988,0.8517183,0.71714286,0.71190476
586.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.03983831,1665.0,0.00215366,0.75144445,0.80721327,0.88278622,0.74365079,0.75664021,0.714,0.77732804,0.8506574,0.71857143,0.71095238
587.0,LogisticRegression,1.5,balanced,False,False,1,,100,deprecated,,l2,21,saga,0.01,0,False,4.5,0.02495582,1666.0,0.0021744,0.75122222,0.80681444,0.88361854,0.74238095,0.7571164,0.713,0.77623359,0.85149881,0.71571429,0.71119048
588.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l2,,lbfgs,0.01,0,False,4.5,0.00569932,1649.0,0.00213387,0.76555556,0.84087574,0.80102925,0.88492064,0.68597883,0.734,0.81921295,0.78254232,0.86142857,0.64904762
589.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l2,,newton-cg,0.01,0,False,4.5,0.01561432,1653.0,0.00201383,0.787,0.85524363,0.81566303,0.89888889,0.71240741,0.755,0.8347874,0.79211188,0.88428571,0.66880952
590.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l2,,newton-cholesky,0.01,0,False,4.5,0.12384112,1659.0,0.00203891,0.78711111,0.85543595,0.81523404,0.89984127,0.71195767,0.754,0.8326906,0.79425344,0.87714286,0.67190476
591.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l2,20,liblinear,0.01,0,False,4.5,0.00890057,1654.0,0.00217822,0.78633333,0.85485579,0.81495904,0.89888889,0.7112963,0.757,0.83459477,0.79664667,0.87857143,0.67595238
592.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l2,20,sag,0.01,0,False,4.5,0.03594246,1648.0,0.00216153,0.78611111,0.85470473,0.81481274,0.89873016,0.71103175,0.755,0.83322214,0.79517183,0.87714286,0.67357143
593.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l2,20,saga,0.01,0,False,4.5,0.04135127,1649.0,0.00215788,0.787,0.8553526,0.81521086,0.89968254,0.71187831,0.756,0.83416404,0.7946751,0.88,0.67333333
594.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l2,21,liblinear,0.01,0,False,4.5,0.01364045,1654.0,0.00208406,0.78633333,0.85485579,0.81495904,0.89888889,0.7112963,0.757,0.83459477,0.79664667,0.87857143,0.67595238
595.0,LogisticRegression,2,,False,True,1,,100,deprecated,,l2,21,sag,0.01,0,False,4.5,0.02914116,1648.0,0.00222073,0.78644444,0.85500643,0.81471574,0.89952381,0.7110582,0.757,0.8345248,0.7964015,0.87857143,0.67595238
