model_num,optimizer,units,activation,kernel_regularizer,fold,epoch,loss,val_loss,time_train,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test,time_pred,model_size,model_layers,model_weights,model_parameters_non_zero,model_sparsity
636,SGD,2,relu,,4.50000000,10.00000000,0.61547435,0.62701223,0.07931457,0.70011111,0.82302151,0.70115728,0.99619048,0.50272487,0.70000000,0.82310924,0.70081633,0.99714286,0.50190476,0.22337477,22166.00000000,3.00000000,107.00000000,106.50000000,0.46500000
637,Adagrad,2,relu,l1,4.50000000,10.00000000,0.87670115,0.87414352,0.08243444,0.57477778,0.66404282,0.68522102,0.71253968,0.48293651,0.58300000,0.67195277,0.70266643,0.72142857,0.49071428,0.17752934,24477.00000000,3.00000000,107.00000000,106.80000000,0.18600000
638,Adadelta,2,relu,l1,4.50000000,10.00000000,0.88343915,0.88306363,0.08085885,0.62600000,0.73426084,0.69656089,0.81317460,0.50121693,0.62300000,0.73250844,0.69955953,0.80571429,0.50119048,0.17082164,27022.00000000,3.00000000,107.00000000,106.70000000,0.27900000
639,Adam,2,relu,l1,4.50000000,10.00000000,0.68232870,0.67782000,0.07240710,0.70000000,0.82348321,0.70008909,0.99968254,0.50021164,0.69900000,0.82283327,0.69969697,0.99857143,0.49928571,0.16498349,27051.00000000,3.00000000,107.00000000,106.80000000,0.18600000
640,Adamax,2,relu,l1,4.50000000,10.00000000,0.74385657,0.75031725,0.07851238,0.69533333,0.81911267,0.70033400,0.98698413,0.50089947,0.68900000,0.81501242,0.69725398,0.98142857,0.49404762,0.17592893,27037.00000000,3.00000000,107.00000000,106.90000000,0.09300000
641,Ftrl,2,relu,l1,4.50000000,10.00000000,0.68778968,0.68762869,0.08528743,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17836797,27174.00000000,3.00000000,107.00000000,106.80000000,0.18600000
642,SGD,2,relu,l1,4.50000000,10.00000000,0.78734369,0.78467963,0.07185559,0.70177778,0.82397998,0.70208316,0.99714286,0.50486772,0.70100000,0.82339103,0.70195035,0.99571429,0.50452381,0.16870103,22392.00000000,3.00000000,107.00000000,106.40000000,0.56000000
643,Adagrad,2,relu,l2,4.50000000,10.00000000,0.73780912,0.73414419,0.07107077,0.63355556,0.73315946,0.70433025,0.82698413,0.50460317,0.64100000,0.74235962,0.70249276,0.83857143,0.50928571,0.16775963,24445.00000000,3.00000000,107.00000000,106.30000000,0.65100000
644,Adadelta,2,relu,l2,4.50000000,10.00000000,0.74372018,0.74746547,0.07518921,0.62744445,0.73672316,0.70363643,0.81682540,0.50119048,0.62200000,0.72632006,0.70689618,0.80285714,0.50142857,0.17067633,26990.00000000,3.00000000,107.00000000,106.40000000,0.55800000
645,Adam,2,relu,l2,4.50000000,10.00000000,0.64092237,0.64273674,0.07717733,0.70033333,0.82366827,0.70027933,0.99984127,0.50066138,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17671640,27019.00000000,3.00000000,107.00000000,106.50000000,0.46600000
646,Adamax,2,relu,l2,4.50000000,10.00000000,0.68350861,0.68337498,0.08710058,0.68122222,0.80455112,0.69896509,0.95539682,0.49843915,0.68300000,0.80520281,0.69949546,0.95714286,0.50023810,0.18766289,27005.00000000,3.00000000,107.00000000,106.50000000,0.46500000
647,Ftrl,2,relu,l2,4.50000000,10.00000000,0.68789515,0.68773044,0.07363031,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17505851,27142.00000000,3.00000000,107.00000000,106.40000000,0.56100000
648,SGD,2,relu,l2,4.50000000,10.00000000,0.68027213,0.67778535,0.07179961,0.69988889,0.82338299,0.70010086,0.99936508,0.50023810,0.69900000,0.82261360,0.70010309,0.99714286,0.50023810,0.17985659,22360.00000000,3.00000000,107.00000000,106.40000000,0.56000000
649,Adagrad,2,elu,,4.50000000,10.00000000,0.68415535,0.68297120,0.07174497,0.55733333,0.64331134,0.69988773,0.63952381,0.50253968,0.57200000,0.66029263,0.72372906,0.65571428,0.51619048,0.17003429,24249.00000000,3.00000000,107.00000000,107.00000000,0.00000000
650,Adadelta,2,elu,,4.50000000,10.00000000,0.70403139,0.70139390,0.07383990,0.52300000,0.58794235,0.69493837,0.56476190,0.49515873,0.53700000,0.60932134,0.69604384,0.59428571,0.49880952,0.16850669,26794.00000000,3.00000000,107.00000000,107.00000000,0.00000000
651,Adam,2,elu,,4.50000000,10.00000000,0.58954850,0.58808054,0.07733285,0.70388889,0.82383574,0.70611792,0.98920635,0.51367725,0.69700000,0.82007179,0.70155495,0.98714286,0.50357143,0.17547624,26823.00000000,3.00000000,107.00000000,107.00000000,0.00000000
652,Adamax,2,elu,,4.50000000,10.00000000,0.60493820,0.60049448,0.08136034,0.69888889,0.82063680,0.70378119,0.98412698,0.50873016,0.69700000,0.81951984,0.70279863,0.98285714,0.50642857,0.18481023,26809.00000000,3.00000000,107.00000000,107.00000000,0.00000000
653,Ftrl,2,elu,,4.50000000,10.00000000,0.68760738,0.68742491,0.08140633,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16887710,26946.00000000,3.00000000,107.00000000,107.00000000,0.00000000
654,SGD,2,elu,,4.50000000,10.00000000,0.60904638,0.61840664,0.07040167,0.69822222,0.82148173,0.70098934,0.99222222,0.50222222,0.69500000,0.81922850,0.69963481,0.98857143,0.49928571,0.16748288,22164.00000000,3.00000000,107.00000000,107.00000000,0.00000000
655,Adagrad,2,elu,l1,4.50000000,10.00000000,0.86774067,0.86508884,0.07398667,0.59100000,0.69384293,0.70497549,0.71603175,0.50764550,0.58800000,0.69053119,0.70451844,0.70714286,0.50857143,0.16468065,24475.00000000,3.00000000,107.00000000,107.00000000,0.00000000
656,Adadelta,2,elu,l1,4.50000000,10.00000000,0.91619835,0.90707147,0.08458605,0.46166666,0.46977995,0.69939989,0.40333333,0.50055556,0.49200000,0.51034002,0.72262482,0.43714286,0.52857143,0.17564082,27020.00000000,3.00000000,107.00000000,107.00000000,0.00000000
657,Adam,2,elu,l1,4.50000000,10.00000000,0.68316354,0.68198583,0.07894609,0.69944444,0.82225088,0.70154544,0.99317460,0.50362434,0.70300000,0.82458028,0.70297511,0.99714286,0.50690476,0.17799954,27049.00000000,3.00000000,107.00000000,107.00000000,0.00000000
658,Adamax,2,elu,l1,4.50000000,10.00000000,0.74725455,0.74873331,0.07964509,0.69833333,0.81997751,0.70416886,0.98158730,0.50949735,0.69400000,0.81736221,0.70191261,0.97857143,0.50428571,0.18306277,27035.00000000,3.00000000,107.00000000,107.00000000,0.00000000
659,Ftrl,2,elu,l1,4.50000000,10.00000000,0.68885575,0.68866012,0.08781774,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17419899,27172.00000000,3.00000000,107.00000000,107.00000000,0.00000000
660,SGD,2,elu,l1,4.50000000,10.00000000,0.77292740,0.76829072,0.07175131,0.70011111,0.82269909,0.70184068,0.99412698,0.50410053,0.70000000,0.82242647,0.70222222,0.99285714,0.50476190,0.16101377,22390.00000000,3.00000000,107.00000000,107.00000000,0.00000000
661,Adagrad,2,elu,l2,4.50000000,10.00000000,0.73680766,0.73214485,0.08127716,0.58311111,0.67318954,0.70828408,0.70349206,0.50285714,0.57900000,0.67419992,0.69718744,0.70571429,0.49452381,0.18794849,24443.00000000,3.00000000,107.00000000,107.00000000,0.00000000
662,Adadelta,2,elu,l2,4.50000000,10.00000000,0.76728284,0.76181533,0.08492520,0.53700000,0.56885558,0.67756079,0.59285714,0.49976190,0.54200000,0.57188096,0.69471779,0.60000000,0.50333333,0.18771725,26988.00000000,3.00000000,107.00000000,107.00000000,0.00000000
663,Adam,2,elu,l2,4.50000000,10.00000000,0.61841711,0.61983722,0.07929630,0.70333333,0.82404199,0.70460580,0.99238095,0.51063492,0.70200000,0.82371217,0.70320017,0.99428572,0.50714286,0.17405729,27017.00000000,3.00000000,107.00000000,107.00000000,0.00000000
664,Adamax,2,elu,l2,4.50000000,10.00000000,0.65657588,0.65466757,0.07734208,0.69877778,0.82050730,0.70392374,0.98380952,0.50875661,0.69600000,0.81886201,0.70212504,0.98285714,0.50476190,0.19156945,27003.00000000,3.00000000,107.00000000,107.00000000,0.00000000
665,Ftrl,2,elu,l2,4.50000000,10.00000000,0.68777323,0.68760654,0.07203979,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.14817522,27140.00000000,3.00000000,107.00000000,107.00000000,0.00000000
666,SGD,2,elu,l2,4.50000000,10.00000000,0.65551581,0.65465097,0.07665198,0.70322222,0.82384757,0.70506711,0.99111111,0.51129630,0.70500000,0.82453250,0.70669480,0.99000000,0.51500000,0.17169883,22358.00000000,3.00000000,107.00000000,107.00000000,0.00000000
667,Adagrad,2,sigmoid,,4.50000000,10.00000000,0.69894865,0.69886926,0.07178521,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.16430354,24257.00000000,3.00000000,107.00000000,107.00000000,0.00000000
668,Adadelta,2,sigmoid,,4.50000000,10.00000000,0.72427022,0.72428929,0.07766941,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.16532180,26802.00000000,3.00000000,107.00000000,107.00000000,0.00000000
669,Adam,2,sigmoid,,4.50000000,10.00000000,0.62751624,0.62638273,0.07752755,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15516849,26831.00000000,3.00000000,107.00000000,107.00000000,0.00000000
670,Adamax,2,sigmoid,,4.50000000,10.00000000,0.68252553,0.67932422,0.08018641,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.16917326,26817.00000000,3.00000000,107.00000000,107.00000000,0.00000000
671,Ftrl,2,sigmoid,,4.50000000,10.00000000,0.68688815,0.68657377,0.07638938,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.17276711,26954.00000000,3.00000000,107.00000000,107.00000000,0.00000000
672,SGD,2,sigmoid,,4.50000000,10.00000000,0.62268771,0.62115801,0.07680185,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17589002,22172.00000000,3.00000000,107.00000000,107.00000000,0.00000000
673,Adagrad,2,sigmoid,l1,4.50000000,10.00000000,0.95275807,0.95270747,0.08345935,0.45244444,0.32149150,0.28109827,0.37809524,0.50201058,0.44800000,0.31829170,0.27842105,0.37428571,0.49714286,0.17730563,24483.00000000,3.00000000,107.00000000,107.00000000,0.00000000
674,Adadelta,2,sigmoid,l1,4.50000000,10.00000000,0.93715490,0.93673337,0.07654624,0.42444444,0.26534137,0.28173913,0.31047619,0.50042328,0.42200000,0.25758514,0.27666667,0.30571429,0.49952381,0.16213827,27028.00000000,3.00000000,107.00000000,107.00000000,0.00000000
675,Adam,2,sigmoid,l1,4.50000000,10.00000000,0.67385600,0.66835371,0.08011506,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.18014352,27057.00000000,3.00000000,107.00000000,107.00000000,0.00000000
676,Adamax,2,sigmoid,l1,4.50000000,10.00000000,0.76891571,0.76093911,0.07503731,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.17749238,27043.00000000,3.00000000,107.00000000,107.00000000,0.00000000
677,Ftrl,2,sigmoid,l1,4.50000000,10.00000000,0.68607826,0.68575845,0.07615178,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.16238019,27180.00000000,3.00000000,107.00000000,106.90000000,0.09300000
678,SGD,2,sigmoid,l1,4.50000000,10.00000000,0.79353234,0.79088065,0.07463870,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18260882,22398.00000000,3.00000000,107.00000000,107.00000000,0.00000000
679,Adagrad,2,sigmoid,l2,4.50000000,10.00000000,0.78473466,0.78423184,0.07432625,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.16389139,24451.00000000,3.00000000,107.00000000,107.00000000,0.00000000
680,Adadelta,2,sigmoid,l2,4.50000000,10.00000000,0.80642849,0.80621520,0.07861025,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.17700021,26996.00000000,3.00000000,107.00000000,107.00000000,0.00000000
681,Adam,2,sigmoid,l2,4.50000000,10.00000000,0.68400926,0.68047997,0.07712197,0.61800000,0.65627423,0.56148241,0.79031746,0.50312169,0.61500000,0.65445801,0.55966292,0.78857143,0.49928571,0.17058663,27025.00000000,3.00000000,107.00000000,107.00000000,0.00000000
682,Adamax,2,sigmoid,l2,4.50000000,10.00000000,0.70640833,0.70307738,0.07664711,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.18289654,27011.00000000,3.00000000,107.00000000,107.00000000,0.00000000
683,Ftrl,2,sigmoid,l2,4.50000000,10.00000000,0.68718423,0.68686295,0.08092425,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.16467371,27148.00000000,3.00000000,107.00000000,107.00000000,0.00000000
684,SGD,2,sigmoid,l2,4.50000000,10.00000000,0.67474967,0.67264697,0.07502775,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19811971,22366.00000000,3.00000000,107.00000000,107.00000000,0.00000000
685,Adagrad,2,softmax,,4.50000000,10.00000000,0.76149803,0.76082914,0.07307005,0.46311111,0.34365678,0.34944444,0.40793651,0.49989418,0.46500000,0.34274510,0.38000000,0.40714286,0.50357143,0.17498033,24257.00000000,3.00000000,107.00000000,107.00000000,0.00000000
686,Adadelta,2,softmax,,4.50000000,10.00000000,0.67763209,0.67686553,0.08269334,0.54488889,0.51295421,0.49391304,0.61079365,0.50095238,0.54200000,0.50911765,0.48000000,0.60857143,0.49761905,0.18460057,26802.00000000,3.00000000,107.00000000,107.00000000,0.00000000
687,Adam,2,softmax,,4.50000000,10.00000000,0.62546591,0.62307650,0.08121653,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18567491,26831.00000000,3.00000000,107.00000000,107.00000000,0.00000000
688,Adamax,2,softmax,,4.50000000,10.00000000,0.64937087,0.64763891,0.07470038,0.65444444,0.73563512,0.63066667,0.88412698,0.50132275,0.65000000,0.73284950,0.62785714,0.88142857,0.49571429,0.16834471,26817.00000000,3.00000000,107.00000000,107.00000000,0.00000000
689,Ftrl,2,softmax,,4.50000000,10.00000000,0.68564705,0.68533494,0.07532334,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.16148067,26954.00000000,3.00000000,107.00000000,107.00000000,0.00000000
690,SGD,2,softmax,,4.50000000,10.00000000,0.63192380,0.63134241,0.08049262,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17828810,22172.00000000,3.00000000,107.00000000,107.00000000,0.00000000
691,Adagrad,2,softmax,l1,4.50000000,10.00000000,0.99457997,0.99375268,0.08160551,0.38000000,0.16470588,0.14000000,0.20000000,0.50000000,0.38000000,0.16470588,0.14000000,0.20000000,0.50000000,0.19027071,24483.00000000,3.00000000,107.00000000,107.00000000,0.00000000
692,Adadelta,2,softmax,l1,4.50000000,10.00000000,0.91474324,0.91466956,0.08537111,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.18929706,27028.00000000,3.00000000,107.00000000,107.00000000,0.00000000
693,Adam,2,softmax,l1,4.50000000,10.00000000,0.68720850,0.68164803,0.08098681,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.17334080,27057.00000000,3.00000000,107.00000000,107.00000000,0.00000000
694,Adamax,2,softmax,l1,4.50000000,10.00000000,0.71840721,0.71243676,0.07795820,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.17292023,27043.00000000,3.00000000,107.00000000,107.00000000,0.00000000
695,Ftrl,2,softmax,l1,4.50000000,10.00000000,0.69312981,0.69280402,0.07882154,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.15024085,27180.00000000,3.00000000,107.00000000,106.90000000,0.09300000
696,SGD,2,softmax,l1,4.50000000,10.00000000,0.79766902,0.79293880,0.08034368,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18054335,22398.00000000,3.00000000,107.00000000,107.00000000,0.00000000
697,Adagrad,2,softmax,l2,4.50000000,10.00000000,0.87479439,0.87469341,0.07491658,0.44411111,0.31272782,0.27944316,0.36095238,0.49955026,0.44400000,0.31444286,0.27784722,0.36571429,0.49619048,0.17334263,24451.00000000,3.00000000,107.00000000,107.00000000,0.00000000
698,Adadelta,2,softmax,l2,4.50000000,10.00000000,0.77403103,0.77348697,0.08717408,0.51711111,0.46631975,0.50127573,0.53476190,0.50534392,0.51500000,0.46653791,0.48974359,0.53571429,0.50119048,0.18800507,26996.00000000,3.00000000,107.00000000,107.00000000,0.00000000
699,Adam,2,softmax,l2,4.50000000,10.00000000,0.67216024,0.66939133,0.07827806,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.17860310,27025.00000000,3.00000000,107.00000000,107.00000000,0.00000000
700,Adamax,2,softmax,l2,4.50000000,10.00000000,0.70387295,0.70050927,0.07597594,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.16159861,27011.00000000,3.00000000,107.00000000,107.00000000,0.00000000
701,Ftrl,2,softmax,l2,4.50000000,10.00000000,0.68718978,0.68687049,0.09346702,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.18817317,27148.00000000,3.00000000,107.00000000,107.00000000,0.00000000
702,SGD,2,softmax,l2,4.50000000,10.00000000,0.67664590,0.67462939,0.07698188,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17150068,22366.00000000,3.00000000,107.00000000,107.00000000,0.00000000
703,Adagrad,2,tanh,,4.50000000,10.00000000,0.68945863,0.69488477,0.07354660,0.55655555,0.64434874,0.71215851,0.62952381,0.50791005,0.54400000,0.62413748,0.71013505,0.60428571,0.50380952,0.19160814,24251.00000000,3.00000000,107.00000000,107.00000000,0.00000000
704,Adadelta,2,tanh,,4.50000000,10.00000000,0.70689296,0.71367911,0.07409120,0.51655556,0.56537786,0.71626110,0.53380952,0.50505291,0.50800000,0.55116898,0.63157498,0.51857143,0.50095238,0.15484354,26796.00000000,3.00000000,107.00000000,107.00000000,0.00000000
705,Adam,2,tanh,,4.50000000,10.00000000,0.60150306,0.60260366,0.08060648,0.70288889,0.82430327,0.70340745,0.99555556,0.50777778,0.69800000,0.82171450,0.70021875,0.99428572,0.50047619,0.17948380,26825.00000000,3.00000000,107.00000000,107.00000000,0.00000000
706,Adamax,2,tanh,,4.50000000,10.00000000,0.61285622,0.61627397,0.07698982,0.69622222,0.81967777,0.70110639,0.98666667,0.50259259,0.70100000,0.82338770,0.70192744,0.99571429,0.50452381,0.15537550,26811.00000000,3.00000000,107.00000000,107.00000000,0.00000000
707,Ftrl,2,tanh,,4.50000000,10.00000000,0.68769816,0.68753495,0.08192756,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19594049,26948.00000000,3.00000000,107.00000000,107.00000000,0.00000000
708,SGD,2,tanh,,4.50000000,10.00000000,0.60802857,0.60906389,0.07772253,0.69933333,0.82221610,0.70145097,0.99333334,0.50333333,0.70100000,0.82272632,0.70325840,0.99142857,0.50738095,0.17307658,22166.00000000,3.00000000,107.00000000,107.00000000,0.00000000
709,Adagrad,2,tanh,l1,4.50000000,10.00000000,0.85267172,0.86064843,0.07709382,0.60122222,0.70386761,0.70247057,0.73825397,0.50986773,0.59100000,0.69565179,0.69264803,0.72714286,0.50023810,0.17627368,24477.00000000,3.00000000,107.00000000,107.00000000,0.00000000
710,Adadelta,2,tanh,l1,4.50000000,10.00000000,0.89943603,0.89477190,0.07976727,0.49888889,0.53052375,0.71776212,0.48746032,0.50650794,0.51200000,0.55118642,0.73424386,0.50428571,0.51714286,0.16399345,27022.00000000,3.00000000,107.00000000,107.00000000,0.00000000
711,Adam,2,tanh,l1,4.50000000,10.00000000,0.66276491,0.66015657,0.08094292,0.70377778,0.82491521,0.70377024,0.99666667,0.50851852,0.69800000,0.82146193,0.70066471,0.99285714,0.50142857,0.18088012,27051.00000000,3.00000000,107.00000000,107.00000000,0.00000000
